Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,time,ai,tc_perf,perf,Achieved Occupancy,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Threads,Registers Per Thread
64,16,48,48,16,1,1,1,1,0,0,0.032427,0.032540,0.051086,NOT SUPPORT!,0.149276,0.096711,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.3472003998419353e-05,21.24449732302201,1268.7417222466104,6008.901767862419,41.12,54.84,42.37,65.57,57.06,29.67,6018.0,294912.0,64.0
64,16,64,64,16,1,1,1,1,0,0,0.049152,0.049607,0.088178,NOT SUPPORT!,0.154852,0.116622,NOT SUPPORT!,NOT SUPPORT!,0,0,1,5.45919959695038e-05,20.56775979619785,1382.9403131216236,6549.7589829788,43.89,59.9,46.7,71.26,62.55,32.65,12346.0,524288.0,64.0
64,16,96,96,16,1,1,1,1,0,0,0.092843,0.092956,0.155648,NOT SUPPORT!,0.671175,0.238933,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001075520006481,13.676297987062016,1579.4156405866997,7480.287964445342,46.25,66.32,51.63,78.68,68.81,36.05,34239.0,1179648.0,64.0
64,16,97,97,16,1,1,1,1,0,0,0.132665,0.133461,0.208782,NOT SUPPORT!,0.756963,0.397426,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001288000019414,13.295743539059862,1346.480476598935,6377.0811461144,46.07,72.35,50.06,84.75,58.57,30.69,36065.0,1204352.0,64.0
64,16,128,128,16,1,1,1,1,0,0,0.188757,0.188985,0.304242,NOT SUPPORT!,0.775964,0.430080,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001870719999991,12.17610304133204,1614.29763941933,7645.492986694327,47.19,67.58,52.75,80.33,70.25,36.83,61310.0,2097152.0,64.0
64,16,384,384,16,1,1,1,1,0,0,1.712924,1.712014,2.525753,NOT SUPPORT!,NOT SUPPORT!,4.298638,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0013433599928439,8.551499192301012,0.0,7643.26483347425,78.03,61.260000000000005,57.59,59.29,84.37,39.85,64612.0,4866304.0,144.0
64,16,640,640,16,1,1,1,1,0,0,4.081209,4.079844,6.508203,NOT SUPPORT!,NOT SUPPORT!,10.982059,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0037100160015319,8.280556595166344,0.0,7687.639942313807,93.11,72.47,65.23,73.94,104.28,40.85,179440.0,13517056.0,144.0
64,16,768,768,16,1,1,1,1,0,0,6.541539,5.675122,9.164118,NOT SUPPORT!,NOT SUPPORT!,13.574144,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0053288319954829,8.268798620521064,0.0,7707.247067052293,96.37,77.08,68.47999999999999,79.49,112.44,41.31,254288.0,19464448.0,144.0
64,16,896,896,16,1,1,1,1,0,0,8.211456,7.922915,12.670178,NOT SUPPORT!,NOT SUPPORT!,20.222975,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0072530239960029,8.261830693990753,0.0,7707.362300580709,98.01,80.57,70.97999999999999,83.75,118.75,41.58,348148.0,26493184.0,144.0
64,32,48,48,32,1,1,1,1,0,0,0.054272,0.058254,0.097052,NOT SUPPORT!,0.291271,0.146091,NOT SUPPORT!,NOT SUPPORT!,0,0,1,5.843199738369512e-05,17.551207265746143,888.2891963998383,6248.306961039772,32.78,62.04,50.98,73.5,53.07,29.83,11986.0,294912.0,80.0
64,32,64,64,32,1,1,1,1,0,0,0.084423,0.084764,0.155648,NOT SUPPORT!,0.380359,0.187051,NOT SUPPORT!,NOT SUPPORT!,0,0,1,9.910399615192084e-05,13.017996231317037,931.0894775478891,6549.368029569812,34.24,63.49,52.56,75.05,54.54,30.7,24223.0,524288.0,80.0
64,32,96,96,32,1,1,1,1,0,0,0.163157,0.163271,0.289109,NOT SUPPORT!,1.635669,0.416313,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001999680006458,10.908479703534015,1038.2563576646965,7303.1896067550815,35.47,71.37,59.18,84.39,61.18,34.49,67584.0,1179648.0,80.0
64,32,128,128,32,1,1,1,1,0,0,0.349867,0.350322,0.580380,NOT SUPPORT!,1.855147,0.765042,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0003575040016189,10.33234849441902,1032.4325051708372,7262.224098872139,35.94,71.01,59.06,84.39,61.03,34.42,124509.0,2097152.0,80.0
64,32,256,256,32,1,1,1,1,0,0,1.439403,1.449756,2.320725,NOT SUPPORT!,7.190301,3.286926,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0014130880035334,9.765647760282848,1044.8004684126552,7349.221476675381,36.39,71.21,59.28,85.71,61.27,34.57,516740.0,8388608.0,80.0
64,32,384,384,32,1,1,1,1,0,0,3.307292,3.319922,5.185308,NOT SUPPORT!,NOT SUPPORT!,7.790365,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0033071359990314,9.659773649219101,1004.460889716335,7065.469212891037,36.48,68.67,56.95,83.03,58.94,33.25,1109864.0,18874368.0,80.0
64,32,512,512,32,1,1,1,1,0,0,5.318656,5.340502,8.243086,NOT SUPPORT!,NOT SUPPORT!,11.304618,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0057443840003149,9.57465500953824,1028.0615000104908,7231.478051210158,36.5,69.94,58.18,84.36,60.19,33.96,2025395.0,33554432.0,80.0
64,32,640,640,32,1,1,1,1,0,0,8.833252,8.845539,13.715912,NOT SUPPORT!,NOT SUPPORT!,20.651237,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0103678080039005,9.585530122547615,890.0115430888101,6260.422104226971,36.52,60.87,50.29,74.29,52.24,29.44,2760253.0,52428800.0,80.0
64,32,768,768,32,1,1,1,1,0,0,11.165696,11.351609,18.311510,NOT SUPPORT!,NOT SUPPORT!,25.534691,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0128820799971203,9.58875208753699,1031.4759010167877,7255.495258288541,36.53,70.4,58.42,84.77,60.42,34.08,4530793.0,75497472.0,80.0
64,32,896,896,32,1,1,1,1,0,0,16.257706,16.281942,25.662804,NOT SUPPORT!,NOT SUPPORT!,38.103954,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0187499839967683,9.579808833172827,964.5788951669094,6784.935637594511,36.53,65.87,54.56,80.0,56.55,31.89,5842188.0,102760448.0,80.0
64,48,24,24,48,1,1,1,1,0,0,0.034930,0.035271,0.053931,NOT SUPPORT!,0.126635,0.091250,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.737599966687611e-05,37.39284757806781,946.8493235075484,7172.383625569679,30.16,49.82,49.82,49.22,59.86,36.24,0.0,147456.0,80.0
64,64,24,24,64,1,1,1,1,0,0,0.041643,0.041643,0.083285,NOT SUPPORT!,0.155762,0.107975,NOT SUPPORT!,NOT SUPPORT!,1,0,1,4.6655999357062205e-05,36.82946663477637,960.7901366968513,7604.148252936265,29.94,56.48,56.48,50.47,59.97,36.35,0.0,147456.0,80.0
64,96,15,15,96,1,1,1,1,0,0,0.049266,0.050062,0.096142,NOT SUPPORT!,0.146773,0.162930,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.748799731487794e-05,54.10536467210909,785.9838719352812,6502.561014575683,26.6,49.74,49.74,41.55,52.45,32.7,0.0,86400.0,80.0
64,96,16,16,96,1,1,1,1,0,0,0.051086,0.152348,0.108430,NOT SUPPORT!,0.150642,0.192740,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.563199967270196e-05,55.14589946558444,930.647973014535,7699.388554523028,27.23,56.5,56.5,36.74,60.55,37.76,0.0,98304.0,80.0
64,384,4,4,384,1,1,1,1,0,0,0.043804,0.095232,0.133916,NOT SUPPORT!,0.896114,0.300373,NOT SUPPORT!,NOT SUPPORT!,0,0,1,4.90560023227221e-05,160.04923659604688,793.5498645793417,7056.782444737758,10.81,53.5,53.5,24.08,54.49,35.55,0.0,24576.0,80.0
64,512,4,4,512,1,1,1,1,0,0,0.134599,0.160654,0.156103,NOT SUPPORT!,1.572636,0.543972,NOT SUPPORT!,NOT SUPPORT!,0,0,1,8.492800327304539e-05,195.3243034370551,808.7053192477248,7237.449608038561,12.11,53.78,53.78,21.91,54.97,36.01,0.0,32768.0,80.0
64,640,4,4,640,1,1,1,1,0,0,0.162930,0.175104,0.185003,NOT SUPPORT!,2.459989,0.782677,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001267519977312,225.26815491392003,842.7770915811402,7571.4214937676825,14.08,55.48,55.48,21.19,56.85,37.32,0.0,40960.0,80.0
64,2048,2,2,2048,1,1,1,1,0,0,0.489131,0.350549,0.384455,NOT SUPPORT!,23.651670,4.054358,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.0003017599981152,114.00044727871563,15.636903597138243,7135.436735978497,21.61,78.8,77.94,21.21,52.42,44.63,1048576.0,34816.0,80.0
