Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,gemmAlgoMin,kernel_nums,time,ai,tc_perf,perf,Achieved Occupancy,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum
128,1,768,768,1,1,1,1,1,0,0,0.631239,0.631353,0.630670,NOT SUPPORT!,NOT SUPPORT!,3.261212,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0006248959964618,2.6874080470556074,1933.0569548205497,2537.137253201971,83.11,46.37,15.72,47.97,64.5,6.07,0.0
128,1,896,896,1,1,1,1,1,0,0,0.884281,0.884395,0.883940,NOT SUPPORT!,NOT SUPPORT!,5.037966,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0008502720041808,2.6715350466789896,1933.6955232156363,2537.975374220523,83.09,46.67,15.72,47.88,64.53,6.07,0.0
128,1,1024,1024,1,1,1,1,1,0,0,1.151545,1.151431,1.151204,NOT SUPPORT!,NOT SUPPORT!,5.869112,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0011094399971089,2.6606928210905747,1935.6465005733953,2540.536032002581,83.15,46.84,15.7,47.85,64.49,6.07,0.0
128,1,2048,2048,1,1,1,1,1,0,0,4.040931,3.965269,3.966521,NOT SUPPORT!,NOT SUPPORT!,20.268486,NOT SUPPORT!,NOT SUPPORT!,1,1,1,0.004428767997128,2.6339051914888274,1939.5765588918778,2545.694233545589,83.14,47.43,15.72,48.09,64.61,6.08,0.0
128,1,3072,3072,1,1,1,1,1,0,0,8.677944,8.683748,8.684772,NOT SUPPORT!,NOT SUPPORT!,45.027786,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0099573760012467,2.6289485692190864,1941.0086381773817,2547.5738376078134,83.14,47.53,15.72,48.11,64.62,6.08,0.0
128,2,1,1,2,1,1,1,1,0,0,0.008875,0.008875,0.008875,NOT SUPPORT!,0.033792,0.120604,NOT SUPPORT!,NOT SUPPORT!,0,0,1,5.887998442725764e-06,27.4,2.7826094316042753,5.956523314527902,3.12,1.12,0.1,1.12,0.18,0.04,0.0
128,2,2,2,2,1,1,1,1,0,0,0.009102,0.009330,0.008988,NOT SUPPORT!,0.033564,0.032882,NOT SUPPORT!,NOT SUPPORT!,2,2,2,1.222400002241011e-05,38.35294117647059,5.361256534673892,27.308900473495136,35.96,1.92,0.66,1.92,1.94,0.52,0.0
128,2,4,4,2,1,1,1,1,0,0,0.009785,0.009785,0.009444,NOT SUPPORT!,0.033564,0.033337,NOT SUPPORT!,NOT SUPPORT!,2,2,1,5.600001064368913e-06,10.25,23.405709837087514,29.988565728768375,47.78,0.66,0.17,0.66,0.61,0.02,0.0
128,2,7,7,2,1,1,1,1,0,0,0.010126,0.010126,0.009785,NOT SUPPORT!,0.033792,0.035499,NOT SUPPORT!,NOT SUPPORT!,2,2,2,1.3408002554072772e-05,40.54314720812183,59.87588358238634,304.99278199778036,35.83,7.23,6.5,4.0,21.78,5.9,0.0
128,2,8,8,2,1,1,1,1,0,0,0.009557,0.010012,0.009785,NOT SUPPORT!,0.033906,0.036181,NOT SUPPORT!,NOT SUPPORT!,0,0,1,6.14399897881061e-06,36.2873786407767,192.00003191217377,389.3333980441301,7.02,2.87,2.87,3.37,9.6,2.41,0.0
128,2,15,15,2,1,1,1,1,0,0,0.010126,0.010695,0.010126,NOT SUPPORT!,0.037319,0.040277,NOT SUPPORT!,NOT SUPPORT!,0,0,1,7.616001020444897e-06,34.21198668146504,484.03354859118116,1036.134314952997,21.72,8.57,8.18,11.65,26.76,6.83,0.0
128,2,16,16,2,1,1,1,1,0,0,0.010240,0.010354,0.009557,NOT SUPPORT!,0.036864,0.040277,NOT SUPPORT!,NOT SUPPORT!,2,2,1,5.855995678729245e-06,10.24,358.1204828441888,458.84186864411686,47.65,3.44,1.92,5.64,9.47,0.31,0.0
128,2,24,24,2,1,1,1,1,0,0,0.011150,0.011378,0.010695,NOT SUPPORT!,0.050972,0.043008,NOT SUPPORT!,NOT SUPPORT!,2,2,1,6.656000366841216e-06,10.245553145336226,708.9230378512336,908.307642246893,63.34,7.7,3.92,12.1,18.83,0.63,0.0
128,2,32,32,2,1,1,1,1,0,0,0.011264,0.011719,0.011150,NOT SUPPORT!,0.051314,0.046876,NOT SUPPORT!,NOT SUPPORT!,2,2,1,8.512004682173498e-06,10.25,985.5032173053281,1262.6759971724518,85.46,11.0,5.46,16.62,25.01,0.87,0.0
128,2,48,48,2,1,1,1,1,0,0,0.013198,0.013767,0.013312,NOT SUPPORT!,0.106041,0.074297,NOT SUPPORT!,NOT SUPPORT!,0,0,1,3.0975998361897447e-05,34.24442636289666,1218.6446925447112,2608.6612949785226,32.89,19.86,19.86,18.57,64.46,16.64,427.0
128,2,64,64,2,1,1,1,1,0,0,0.016953,0.017294,0.016725,NOT SUPPORT!,0.106837,0.088064,NOT SUPPORT!,NOT SUPPORT!,2,2,1,1.6096002391918908e-05,10.249374427830332,2084.6438254038903,2670.9499012987344,84.85,21.85,11.18,31.17,47.14,1.74,0.0
128,2,96,96,2,1,1,1,1,0,0,0.026055,0.026624,0.026169,NOT SUPPORT!,0.385820,0.198770,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001012480016164,35.17971109222825,1677.754714049436,3402.1137257113564,46.14,24.09,24.09,21.78,77.99,20.15,2739.0
128,2,97,97,2,1,1,1,1,0,0,0.026852,0.027079,0.026965,NOT SUPPORT!,0.386048,0.246101,NOT SUPPORT!,NOT SUPPORT!,0,0,1,0.0001032319961231,34.16179249975132,1679.9703048771396,3406.6064515564217,46.18,24.17,24.17,30.7,78.03,20.17,3156.0
128,2,128,128,2,1,1,1,1,0,0,0.126407,0.126066,0.171804,NOT SUPPORT!,0.391964,0.299804,NOT SUPPORT!,NOT SUPPORT!,1,1,2,0.000211071997722,34.42514018568858,0.0,3179.4299918641104,36.34,51.2,50.53,10.15,70.32000000000001,43.54,702.0
128,2,256,256,2,1,1,1,1,0,0,0.561835,0.570254,0.166571,NOT SUPPORT!,1.519844,1.100004,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0001889279964509,5.698377739863657,2841.669430075843,3640.8889572846742,85.32,33.65,14.14,43.92,59.4,2.24,0.0
128,2,384,384,2,1,1,1,1,0,0,1.513244,1.482069,0.427804,NOT SUPPORT!,NOT SUPPORT!,3.729180,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0004219839987134,5.352240932006036,2862.5719356254863,3667.670292520154,85.62,34.46,14.13,44.62,59.57,2.25,0.0
128,2,512,512,2,1,1,1,1,0,0,2.354631,2.292167,0.655360,NOT SUPPORT!,NOT SUPPORT!,4.480796,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0007280960028984,5.247960281550603,2949.4512254583333,3778.9843826184897,85.27,35.9,14.62,45.9,61.43,2.32,0.0
128,2,640,640,2,1,1,1,1,0,0,4.178261,4.035015,0.981447,NOT SUPPORT!,NOT SUPPORT!,7.865345,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0011299519977496,5.203242359627777,2969.544906936457,3804.729412012335,85.09,36.16,14.73,46.2,61.74,2.33,0.0
128,2,768,768,2,1,1,1,1,0,0,6.019755,5.795954,1.628160,NOT SUPPORT!,NOT SUPPORT!,11.053284,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0016260799984004,5.179379404870433,2971.464019453627,3807.1882749249594,85.05,36.22,14.73,46.17,61.72,2.33,0.0
128,2,896,896,2,1,1,1,1,0,0,8.092558,6.531755,1.869255,NOT SUPPORT!,NOT SUPPORT!,14.513721,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0022086719974382,5.164063386176065,2977.657470021879,3815.1236334655323,85.13,36.33,14.77,46.34,61.9,2.34,0.0
128,2,1024,1024,2,1,1,1,1,0,0,10.698752,8.807082,2.431772,NOT SUPPORT!,NOT SUPPORT!,16.778126,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0028754559990322,5.154099690016355,2987.3295209146436,3827.5159486718876,84.96,36.49,14.83,46.58,62.05,2.34,0.0
128,2,2048,2048,2,1,1,1,1,0,0,35.577679,33.965164,11.127353,NOT SUPPORT!,NOT SUPPORT!,67.035858,NOT SUPPORT!,NOT SUPPORT!,2,2,1,0.0129385919977932,3.4192192105972565,2655.6010401951294,3402.4888327500094,85.73,48.82,13.04,49.81,55.15,2.08,0.0
128,4,1,1,4,1,1,1,1,0,0,0.009102,0.009255,0.008761,NOT SUPPORT!,0.034151,0.033287,NOT SUPPORT!,NOT SUPPORT!,2,2,2,1.248000434296776e-05,31.56756756756757,1.3128200559667325,11.979483010696432,25.41,1.7799999999999998,0.29,1.7799999999999998,0.55,0.16,0.0
128,4,2,2,4,1,1,1,1,0,0,0.009977,0.010727,0.009856,NOT SUPPORT!,0.033820,0.033436,NOT SUPPORT!,NOT SUPPORT!,2,2,2,1.3119998726442252e-05,35.93846153846154,4.9951224360958,45.58049222937417,36.6,1.88,0.88,1.88,2.02,0.63,0.0
128,4,4,4,4,1,1,1,1,0,0,0.009980,0.010340,0.009980,NOT SUPPORT!,0.033557,0.033682,NOT SUPPORT!,NOT SUPPORT!,0,0,1,5.919999646503619e-06,26.170542635658915,49.81621919085357,145.98919790652923,3.07,1.89,1.25,1.89,2.86,0.84,0.0
128,4,7,7,4,1,1,1,1,0,0,0.010546,0.010777,0.010389,NOT SUPPORT!,0.034265,0.036462,NOT SUPPORT!,NOT SUPPORT!,2,2,2,1.5519999597118842e-05,36.38397965670693,51.72783639434089,472.0165070983607,35.64,9.03,8.3,6.75,22.450000000000003,7.319999999999999,0.0
128,4,8,8,4,1,1,1,1,0,0,0.010912,0.010741,0.010386,NOT SUPPORT!,0.034972,0.036260,NOT SUPPORT!,NOT SUPPORT!,2,2,1,6.944002767674432e-06,11.228070175438596,151.00454810895351,212.35014577821588,48.13,1.53,1.28,2.19,4.67,0.13,0.0
128,4,15,15,4,1,1,1,1,0,0,0.011157,0.011513,0.011026,NOT SUPPORT!,0.036679,0.040949,NOT SUPPORT!,NOT SUPPORT!,2,2,1,7.647998920302076e-06,11.246875867814495,482.0084362478436,677.8243634735301,50.16,5.49,4.64,8.95,15.43,0.43,0.0
