ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value,Rule Name,Rule Type,Rule Description
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,dram__bytes.sum,byte,640,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,0.73,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,0,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,16,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,0.00,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,l1tex__t_bytes.sum,byte,"1,024",,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,%,0.09,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,lts__t_bytes.sum,byte,"166,560",,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,lts__throughput.avg.pct_of_peak_sustained_elapsed,%,0.73,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,"4,676.30",,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,"1,082,475,994.51",,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0,,,
0,108713,conv2d_nsight_profile,127.0.0.1,"void cudnn::cnn::im2col4d_kernel<float, long>(cudnn::cnn::im2col4d_params, cudnnConvolutionStruct, cudnnTensorStruct, const T1 *, T1 *)",2023-Mar-07 11:50:49,1,7,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0,,,
