Batch_sizeN,input_channel,image_size_H,image_size_W,output_channel,kernel_sizeR,kernel_sizeS,strideU,strideV,pad_h,pad_w,algo0,algo1,algo2,algo3,algo4,algo5,algo6,algo7,algoMin,winoAlgoMin,kernel_nums,time,ai,tc_perf,perf,Achieved Occupancy,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,l1tex__throughput.avg.pct_of_peak_sustained_elapsed,lts__throughput.avg.pct_of_peak_sustained_elapsed,sm__throughput.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,Threads,Registers Per Thread
64,8,48,48,8,3,3,1,1,0,0,0.069746,0.060302,0.103538,NOT SUPPORT!,0.089771,0.116964,0.060985,0.065308,1,6,1,7.951999837043928e-05,152.76376831071093,1144.4281924662378,9148.6134671557,32.68,56.86,56.86,19.42,72.88,47.58,5188.0,270848.0,80.0
64,8,64,64,8,3,3,1,1,0,0,0.115484,0.095460,0.166002,NOT SUPPORT!,0.095118,0.252928,0.090908,0.110706,6,6,1,0.0001376000019377,149.45550344508135,1201.4734714527967,9604.636143816106,34.46,58.61,58.61,19.57,75.83,49.54,11061.0,492032.0,80.0
64,16,32,32,16,3,3,1,1,0,0,0.061781,0.061895,0.119012,NOT SUPPORT!,0.051200,0.062009,0.045739,0.061099,6,6,1,7.059200163221393e-05,145.48604778405982,1018.3136663912943,8678.51294530273,28.13,56.76,56.76,18.66,67.21,44.53,0.0,115200.0,80.0
64,32,24,24,32,3,3,1,1,0,0,0.067812,0.153714,0.147456,NOT SUPPORT!,0.079417,0.089771,0.054044,0.083968,6,6,1,8.112000032811447e-05,137.8131525131848,916.4497004351527,8081.558941670655,19.35,60.21,60.21,17.14,61.87,40.16,0.0,61952.0,80.0
64,32,32,32,32,3,3,1,1,0,0,0.110137,0.100693,0.204800,NOT SUPPORT!,0.079189,0.093070,0.071452,0.139378,6,6,1,0.0001362239960969,143.5907487259898,1014.7991834101383,8948.83746570507,28.01,66.07,66.07,18.74,67.98,44.13,0.0,115200.0,80.0
64,48,16,16,48,3,3,1,1,0,0,0.080441,0.080327,0.154965,NOT SUPPORT!,0.060757,0.112754,0.055751,0.061440,6,6,1,9.347200000011284e-05,245.7702633141952,953.3611776777261,8499.73022936324,16.84,56.67,56.67,11.76,64.5,42.94,0.0,50176.0,80.0
64,48,24,24,48,3,3,1,1,0,0,0.172032,0.258617,0.231652,NOT SUPPORT!,0.129365,0.113550,0.112754,0.114688,6,6,1,0.000211199999354,257.9053003533569,1041.9200031869334,9289.280028413234,28.57,61.38,61.38,12.24,69.7,46.41,0.0,123904.0,80.0
64,64,16,16,64,3,3,1,1,0,0,0.103652,0.187051,0.181817,NOT SUPPORT!,0.073273,0.240868,0.072021,0.074866,6,6,1,0.0001225919974105,243.56676190756724,962.6562458626856,8633.618558770191,16.86,62.92,62.92,14.27,64.77,42.48,0.0,50176.0,80.0
64,64,24,24,64,3,3,1,1,0,0,0.225963,0.312320,0.294684,NOT SUPPORT!,0.160996,0.147001,0.139150,0.140971,6,6,1,0.0002807360016096,253.53554266982877,1038.064966121661,9309.924487827517,28.53,67.48,67.48,16.21,69.53,45.61,0.0,123904.0,80.0
64,96,15,15,96,3,3,1,1,0,0,0.251221,0.295253,0.284900,NOT SUPPORT!,0.119125,0.279780,0.107292,0.103993,7,7,1,0.0002537599958006,343.3741616131313,896.1049328621652,8082.846035399997,20.13,58.85,58.85,14.58,60.37,39.73,0.0,64896.0,80.0
64,96,16,16,96,3,3,1,1,0,0,0.253838,0.301056,0.293774,NOT SUPPORT!,0.122994,0.273067,0.107292,0.103538,7,7,1,0.000256640000321,349.40171840042115,1027.6069812583314,9268.991509603546,22.45,66.9,66.9,15.69,68.96,45.39,0.0,75264.0,80.0
64,128,15,15,128,3,3,1,1,0,0,0.379335,0.407893,0.425188,NOT SUPPORT!,0.185799,0.443051,0.195470,0.152690,7,7,1,0.0003898559967856,433.39982342375254,1033.3927689242635,9348.031924731988,25.89,67.59,67.59,16.9,69.36,45.73,0.0,86528.0,80.0
64,128,16,16,128,3,3,1,1,0,0,0.432811,0.413013,0.440661,NOT SUPPORT!,0.190692,0.434517,0.195015,0.152121,7,7,1,0.0004186880006443,426.5844575824489,279.9486391289674,9154.416372338854,20.03,48.31,48.31,13.23,62.94,38.76,72599.0,50176.0,68.0
64,256,7,7,256,3,3,1,1,0,0,0.208896,0.292295,0.245646,NOT SUPPORT!,0.459662,1.137436,0.191488,0.145294,7,7,1,0.0002590720019245,386.94882930079734,918.5770682752225,8320.355669418059,11.13,64.42,64.42,17.38,64.36,42.48,0.0,25600.0,64.0
64,384,8,8,384,3,3,1,1,0,0,0.551822,0.490951,0.522240,NOT SUPPORT!,0.902940,2.392292,0.668331,0.211854,7,7,1,0.0007169919961417,601.356193836485,1072.3070663790982,9736.67772801792,19.05,73.04,73.04,18.91,75.44,49.98,0.0,55296.0,64.0
64,512,7,7,512,3,3,1,1,0,0,0.732729,0.616334,0.661845,NOT SUPPORT!,1.577074,4.087808,0.579470,0.379335,7,7,1,0.0009432640032177,543.2253379059915,1004.8240967181803,9135.14940738312,17.39,71.06,71.06,19.23,70.8,46.88,0.0,51200.0,64.0
64,512,8,8,512,3,3,1,1,0,0,1.044366,1.079410,1.082254,NOT SUPPORT!,1.581170,4.093269,1.094087,0.380359,7,7,1,0.0013594879961414,690.5172701176035,1003.9461472803192,9127.167712563913,21.97,68.39,68.39,18.21,70.8,46.93,0.0,73728.0,64.0
64,640,8,8,640,3,3,1,1,0,0,1.541120,1.321529,1.340075,NOT SUPPORT!,2.501177,6.526862,1.627819,0.601429,7,7,1,0.0020452479996866,691.3579551172386,260.2697374995935,8599.085021813957,19.03,45.11,45.11,10.53,58.93,36.4,272034.0,46080.0,68.0
64,896,7,7,896,3,3,1,1,0,0,2.146645,1.801330,1.831481,NOT SUPPORT!,4.638947,12.091961,1.763100,1.032419,7,7,1,0.0028369279996817,550.8508375823665,255.19435110134216,8437.647484421777,18.65,44.84,44.84,10.5,57.85,35.75,411928.0,44800.0,68.0
64,896,8,8,896,3,3,1,1,0,0,3.211492,2.613476,2.625081,NOT SUPPORT!,4.644295,12.105613,3.197497,1.033557,7,7,1,0.003911904000955,542.3583629226677,266.4978281025032,8811.381283279225,24.14,46.25,46.25,10.75,60.32,37.33,656073.0,64512.0,68.0
64,1024,7,7,1024,3,3,1,1,0,0,2.745116,2.737721,2.418688,NOT SUPPORT!,6.075734,15.683697,4.077682,1.383538,7,7,1,0.0032563839974465,523.8552986872047,290.3087598825272,9600.880493368059,20.24,50.91,50.91,11.89,65.63,40.59,524213.0,51200.0,68.0
