N,cin,cout,time,ai,tc_perf,perf
2,2048,42,7.795200261835834e-05,23.28252392768522,0.0,100.442142276039
1,2048,42,6.27200165316703e-06,0.7303850345078097,0.0,38.21747700643502
2,512,64,1.0271996370091966e-05,1.0735849056603775,0.0,13.20679706466587
2,512,2,1.0528001499380305e-05,159.3939393939394,0.0,119.11868801956726
1,2048,266,1.4527996756876454e-05,0.5395290474937123,0.0,75.69010516498501
3072,64,64,1.177599574226382e-05,31.581766018489002,0.0,2005.8265972342454
48,64,128,9.24799927964142e-06,24.406779661016948,0.0,111.37200929352643
3072,128,1,7.040004410217557e-06,0.5916042954767329,0.0,123.13770036210698
768,128,128,1.1776001060103525e-05,56.325711098717235,0.0,2044.6982823567548
48,128,256,1.1296001385965556e-05,27.638752052545158,0.0,355.2639014743245
768,320,1,8.064001189115048e-06,0.5672301690507152,0.0,64.48299160997175
192,320,320,1.2736000000033823e-05,63.25654041390082,0.0,3032.648383664459
48,320,640,1.1519998175238045e-05,31.38622493461203,0.0,2235.1745331276215
192,512,1,6.463997826942363e-06,0.5435556994818653,0.0,30.954959742867885
48,512,512,1.3919997258406873e-05,37.56304396340103,0.0,2882.947064528941
192,256,256,1.091200350080582e-05,57.82487451199108,0.0,2265.3253620588152
48,256,512,1.0495999306387006e-05,34.099062918340024,0.0,1735.8036723133557
8,256,1000,1.1551998519127223e-05,4.3450805869617515,0.0,372.7870617271627
8,384,1000,1.2768003897226595e-05,21.054719788394777,0.0,2378.209662120383
8,768,1000,1.603199894012717e-05,17.30015706373481,0.0,3112.2906395338878
8,768,1000,1.6191998216241695e-05,17.30015706373481,0.0,3081.536915210725
832,512,38,1.478400283421014e-05,31.43456399942537,0.0,3528.8007172162283
64,512,256,1.1968001428452532e-05,32.86216321749317,0.0,1676.5796475829761
64,256,40,1.7983995469449595e-05,18.240700218818382,0.0,110.51255427453972
8,1024,1000,1.6736001448406296e-05,16.69737739475479,0.0,3836.578562265503
72,17,1,5.439997193045074e-06,0.9439453125,0.0,0.8274052069128178
36,17,1,5.376000396941921e-06,0.947265625,0.0,0.4200999026576029
96,576,10,1.0464003642492465e-05,20.004188481675392,0.0,435.2778048222597
96,768,10,1.0784001801400968e-05,15.007069913589945,0.0,422.3616259563806
16,128,512,9.50400038380169e-06,8.266779231743351,0.0,245.64337460902334
16,512,512,1.1776001069966692e-05,19.919526627218936,0.0,1703.9152338701558
16,512,256,1.008000114956497e-05,15.87505741846578,0.0,817.4350351245356
4,65536,1,7.104000752286254e-06,0.4836685870520457,0.0,83.11843340914307
4,32768,1,6.592004704174525e-06,0.5673208357742628,0.0,52.538310272758864
600,256,2,1.660800421121968e-05,16.37359900373599,0.0,566.243981786141
600,256,256,2.089600340024209e-05,54.38077253218884,0.0,3614.2498169754685
600,256,128,1.286399581776158e-05,56.35427394438723,0.0,3042.5067373912525
600,1024,256,9.715199967392988e-05,96.71484888304862,0.0,3251.1624532058727
600,256,4,1.6192001048373844e-05,16.31940422010757,0.0,580.791861733883
600,256,80,1.2799997863939042e-05,45.24807056229327,0.0,2293.2890904366927
32,2048,128,1.1295996031883752e-05,16.787346221441126,0.0,1814.4808435086793
4,1024,1000,1.6672002460011414e-05,16.763896669779022,0.0,3851.3060761002334
200,256,256,1.231999571734723e-05,66.27945205479452,0.0,2340.837772168861
200,256,256,1.2447999276012358e-05,66.27945205479452,0.0,2316.766790282417
1200,256,4,1.6352002776811125e-05,16.37699813161719,0.0,1150.2178127584664
512,1024,31,1.3599995413636635e-05,17.589135688801935,0.0,2679.264747744977
442,1024,31,1.3247998944383147e-05,17.66785572730876,0.0,2406.645703999812
160,64,32,1.1648000734336848e-05,10.036630036630036,0.0,56.08403722130032
160,32,2,8.671996881307326e-06,16.7816091954023,0.0,40.139673739804856
176,64,32,1.2031996039297231e-05,11.070707070707071,0.0,65.15297092233126
176,32,2,9.023999999963586e-06,18.345549738219894,0.0,46.288713495968864
128,64,32,1.2256000360551217e-05,9.742222222222223,0.0,42.64144174414175
128,32,2,9.15200107828013e-06,16.685714285714287,0.0,30.427542349345575
232,64,32,1.1936000000032454e-05,11.506561679790027,0.0,87.56929044725268
232,32,2,8.800002274491353e-06,18.61354581673307,0.0,63.289279185264974
144,64,32,1.1936002516763449e-05,11.004016064257028,0.0,54.73079498942836
144,32,2,8.799996101155303e-06,18.598726114649683,0.0,39.55582723980778
2,512,512,1.0752003959245342e-05,1.1027131782945736,0.0,100.93759044211566
2,512,19,1.0144004631167438e-05,1.0173405044510386,0.0,4.028996569939663
2,512,512,1.0912003980145957e-05,1.1017790148856348,0.0,99.45756746835387
2,512,19,9.983995641276795e-06,1.0173405044510386,0.0,4.093567478681212
4,512,512,1.2864003525324978e-05,2.1884615384615387,0.0,168.73151036281226
4,512,150,1.2543998541736022e-05,2.1499697946033023,0.0,50.73214007386035
4,512,512,1.2703999289299371e-05,2.1884615384615387,0.0,170.85664873807877
4,512,21,1.209599612001607e-05,1.8680210918114144,0.0,7.419169318469349
4,512,512,1.286400034775694e-05,2.1884615384615387,0.0,168.73155204159335
4,512,21,1.2256002871713186e-05,1.8680210918114144,0.0,7.322309257700348
4,512,512,1.2735997887075784e-05,2.1884615384615387,0.0,170.42737941588896
4,512,150,1.2512003605087318e-05,2.1499697946033023,0.0,50.8618692250777
2,512,512,1.0880003184456456e-05,1.102579629405353,0.0,99.75009691364636
2,512,19,1.004800142720976e-05,1.0173405044510386,0.0,4.06749144698071
2,512,512,1.078400214561814e-05,1.1027131782945736,0.0,100.63808940461817
2,512,19,1.0143999281183668e-05,1.014330621301775,0.0,4.028998694847765
2,512,512,1.1039995897549015e-05,1.1027131782945736,0.0,98.30450863765768
2,512,19,1.0112001785562325e-05,1.014330621301775,0.0,4.041747690628289
2,512,512,1.0688002463868698e-05,1.1027131782945736,0.0,101.54202113436611
2,512,19,1.0208004274010897e-05,1.014330621301775,0.0,4.0037365548992945
4,512,512,1.2767998209146089e-05,2.1881985338300685,0.0,170.00023876771755
4,512,150,1.2671997491401214e-05,2.1499697946033023,0.0,50.219698318081285
4,512,512,1.3984004960575332e-05,2.1881985338300685,0.0,155.21753247800075
4,512,21,1.19999978821515e-05,1.8680210918114144,0.0,7.478521594026938
4,512,512,1.2799995329575682e-05,2.1881985338300685,0.0,169.5752762600874
4,512,21,1.2160003209936473e-05,1.8680210918114144,0.0,7.380116743440921
4,512,512,1.2800001390184808e-05,2.1881985338300685,0.0,169.57519596873155
4,512,150,1.2415997117866826e-05,2.149104267310789,0.0,51.2551577665788
2,512,512,1.1167997438705335e-05,1.1027131782945736,0.0,97.1777955740761
2,512,19,1.0303995271822544e-05,1.014330621301775,0.0,3.9664381423184265
2,512,512,1.087999742011915e-05,1.1027131782945736,0.0,99.75014976229905
2,512,19,1.0463997813381824e-05,1.014330621301775,0.0,3.905788264993623
4,512,512,1.2799995717175132e-05,2.1884615384615387,0.0,169.57527112514165
4,512,150,1.2479997140550124e-05,2.1499697946033023,0.0,50.99231065028912
16,100,1,4.864000000025539e-06,1.0318181818181817,0.0,1.3908567397144973
28,128,252,1.1615996903507549e-05,15.001782531194296,0.0,172.73857580943923
983,1024,98,0.000215488002387,59.60580758389619,0.0,1240.031514991762
5,1024,98,3.05279956003172e-05,3.102195310147546,0.0,40.22998047956081
5,1024,49,3.0016002706511907e-05,2.977084232872769,0.0,20.537528776198997
26,1024,98,9.760004765646688e-06,17.410579345088163,0.0,844.2358678709152
26,1024,49,1.199999609027547e-05,14.014987510407993,0.0,334.421902577918
10,1024,98,2.143999619944906e-05,4.974996415256667,0.0,96.4561926292834
10,1024,49,2.1152000000043046e-05,4.579036389910668,0.0,49.11018217059845
999,1024,98,0.0002080000003284,58.72968795032358,0.0,1284.6726617337188
6,1024,98,3.040000439526363e-05,3.1107852659892408,0.0,40.816186270828894
6,1024,49,2.963200233365842e-05,2.9538665254237286,0.0,21.033581765644314
14,1024,1024,1.6480002832169305e-05,16.214823288578483,0.0,3896.175566770094
14,1024,98,2.313599652061247e-05,6.694304713340683,0.0,125.13956605066879
14,1024,49,2.2240000682362736e-05,5.986000368007851,0.0,65.39073551997555
1004,1024,98,0.0002031359984018,58.36421392490757,0.0,1315.433582254381
7,1024,98,2.0736002721395194e-05,4.073337215320911,0.0,79.17363678120935
7,1024,49,2.035199578938674e-05,3.8347069120909594,0.0,40.49775965540396
11,1024,98,2.9823999999915792e-05,5.8804878265190235,0.0,82.78409700640249
11,1024,49,2.9599999001900117e-05,5.368889552142488,0.0,41.882490037132804
2,1024,98,1.5840001038449882e-05,1.0815344451371571,0.0,26.111367017783238
2,1024,49,1.5487999295901723e-05,1.06592125382263,0.0,13.413980120072493
973,1024,98,0.00020112,60.16738692792914,0.0,1328.6193022200675
21,1024,98,9.759997039613373e-06,18.141732283464567,0.0,844.2365361697287
21,1024,49,1.1744002118408423e-05,15.015165031222123,0.0,341.7115803433932
4,1024,1024,1.6543998982248182e-05,16.372545443492005,0.0,3881.104226607887
4,1024,98,1.907199557037073e-05,2.117523649679585,0.0,43.37292121854165
4,1024,49,1.852799796627146e-05,2.0467190252495597,0.0,22.426137463218954
968,1024,98,0.0002033600012895,60.45134843581445,0.0,1313.9846202208735
32,1024,98,9.85600363738455e-06,16.60740028832292,0.0,836.0128909141262
32,1024,49,1.2223998595014904e-05,12.977640709329222,0.0,328.2936833021296
3,1024,98,1.871999795309629e-05,2.107596583898828,0.0,43.51157454422276
3,1024,49,1.891199546299828e-05,2.0541725958657877,0.0,21.610559577182674
4,512,512,1.3023996692788204e-05,2.1881985338300685,0.0,166.65872967723755
4,512,19,1.2031998915616287e-05,1.8482142857142858,0.0,6.793577717394975
2,512,512,1.1136001119775664e-05,1.1027131782945736,0.0,97.45700996231362
2,512,19,1.0111995396112302e-05,1.014330621301775,0.0,4.041750244480804
4,512,512,1.27679982378548e-05,2.1884615384615387,0.0,170.00023838547378
4,512,150,1.2480002485982288e-05,2.149104267310789,0.0,50.992288809272836
4,512,512,1.2608002116104264e-05,2.1884615384615387,0.0,172.1575491622225
4,512,150,1.2480004682992549e-05,2.1499697946033023,0.0,50.99227983246678
256,1024,31,1.1168004703102012e-05,16.637491835401697,0.0,1631.356238197546
256,1024,120,1.641599826419015e-05,44.460694698354665,0.0,3885.3402184126353
512,1024,16,1.321599821856057e-05,18.088767901526808,0.0,2757.1120757323065
128,2048,1024,0.0001700159958693,55.83995271563853,0.0,3047.162730783662
128,4096,16,1.4528001725343888e-05,16.28989909949007,0.0,2464.008458794264
128,4096,60,1.903999582136752e-05,24.673481259868694,0.0,3717.7278359220477
15,2048,15,7.020799607472689e-05,17.015544041450777,0.0,55.76050147736516
300,17,1,5.631995735575342e-06,0.98369140625,0.0,3.331398933718606
264,17,1,5.56799961359541e-06,0.9749669894366197,0.0,2.964074800663255
96,17,1,5.408002463004589e-06,0.9498820754716981,0.0,1.1097337162616323
216,17,1,5.69599588303404e-06,0.976495150862069,0.0,2.3706558583671513
48,17,1,5.568005320056398e-06,0.9681490384615384,0.0,0.5389221387059806
108,17,1,5.535995352594623e-06,0.9776400862068966,0.0,1.221016062340274
556,17,1,5.759995905075323e-06,0.9819549663299664,0.0,6.035815351841153
252,17,1,5.504002425256892e-06,0.9721966911764706,0.0,2.8636802884505816
104,17,1,5.535999999998977e-06,0.8796622983870968,0.0,1.1744152625346562
100,17,1,5.631997507963326e-06,0.9546875,0.0,1.1114030173380167
144,17,1,5.664004456552334e-06,0.9807224025974026,0.0,1.5893638635504908
72,17,1,5.3440034882243095e-06,0.920922256097561,0.0,0.8422677891275506
36,17,1,5.440002793433585e-06,0.947265625,0.0,0.4151573683323529
1024,1024,4,1.731199624779614e-05,16.372545443492005,0.0,3708.930123132043
512,1024,4,1.420799961189172e-05,18.50042367752088,0.0,2564.6107317424453
1,2048,400,9.632005303011548e-06,0.5601231296758105,0.0,177.91036065529312
1,2048,400,9.599999097475264e-06,0.5601013052795636,0.0,178.50351024961603
1,2048,400,9.631995447535795e-06,0.5601013052795636,0.0,177.9105426935068
1,2048,400,9.855996836968188e-06,0.5601231296758105,0.0,173.8670948903848
1,2048,400,9.69600225640687e-06,0.5601013052795636,0.0,176.73609101732163
600,256,256,1.971200450915281e-05,92.13197080291971,0.0,3816.6316083036277
600,256,256,1.955200224626776e-05,92.13197080291971,0.0,3847.8647109923186
312,17,1,5.82400280633299e-06,0.9797436377245509,0.0,3.3490177338106144
256,17,1,5.695998766201457e-06,0.9799270072992701,0.0,2.8096647803287738
180,17,1,5.56800040360984e-06,0.9738240979381443,0.0,2.022381543358955
72,17,1,5.312003154160859e-06,0.9681490384615384,0.0,0.8473417414277961
36,17,1,5.599995008668264e-06,0.8611505681818182,0.0,0.40329629579073845
12,17,1,5.439996743051034e-06,0.794921875,0.0,0.1393560716199656
844,17,1,6.047996754156559e-06,0.9837152777777778,0.0,8.725302255923832
320,17,1,5.792001180446746e-06,0.981359649122807,0.0,3.453868236469779
108,17,1,5.439996574286476e-06,0.9450520833333333,0.0,1.2425631439750937
96,17,1,5.6960016836662825e-06,0.9681490384615384,0.0,1.0536237529619656
248,17,1,5.599996716294634e-06,0.9778547932330827,0.0,2.7685242840432
25,1600,5,1.2256003960986694e-05,20.55925432756325,0.0,300.3575123707584
80,1600,5,1.3215997412568224e-05,21.78739416745061,0.0,835.6197598436361
200,256,81,9.727998531417307e-06,40.32,0.0,1111.7052200532403
200,256,256,1.2159998593198205e-05,66.27945205479452,0.0,2371.6377191241118
200,256,256,1.2480001092444078e-05,66.27945205479452,0.0,2310.8260259356402
200,256,256,1.2191999297552136e-05,66.27945205479452,0.0,2365.4128108353166
713,2048,256,0.0002133760003168,107.65869074492099,0.0,3730.3139597447066
100,256,256,1.1392001874206928e-05,48.50526315789474,0.0,1446.5843992539938
100,256,256,1.1135996342995913e-05,48.50526315789474,0.0,1479.839942464145
600,256,134,1.6768003560574354e-05,67.15015321756894,0.0,2804.204567380206
399,256,256,1.7344001826059864e-05,82.37466615795498,0.0,2967.915099328477
399,256,256,2.0064002450170248e-05,51.395778989803176,0.0,2575.452693872542
460,256,256,1.919999853209704e-05,86.95287958115183,0.0,3093.481300349563
460,256,256,2.246400258214933e-05,53.151965993623804,0.0,2654.189432345321
460,2048,256,0.0001354880048723,93.58046566434635,0.0,3773.252615475771
768,2048,256,0.0002285439974079,101.87659444613976,0.0,3482.740661246246
330,256,256,1.7311999274074292e-05,77.90533049040512,0.0,2515.955129696324
330,256,256,2.067200363879264e-05,50.0387448840382,0.0,2115.1341119417234
330,2048,256,0.0004115519972715,89.74708721038739,0.0,975.0302207886123
128,1024,1024,0.0001592319963209,53.296096477308794,0.0,1634.4322263316394
128,1024,41,1.1583995381036556e-05,28.249907578558226,0.0,1572.7729113609792
128,1024,160,1.3471996637102114e-05,37.49186374484704,0.0,3058.101302912144
1,12544,1024,5.270399585118135e-05,0.5407654407007415,0.0,491.5302665856351
1,1024,1024,1.247999831922542e-05,0.5421539961013645,0.0,170.02609293104496
2,1024,1024,1.699200146317973e-05,16.40445879271487,0.0,3778.7770036470156
30,512,512,1.2736000376499712e-05,19.405118745676734,0.0,1575.4795087955338
30,512,2048,1.8912002268029268e-05,18.385804511278195,0.0,3853.4246945230548
30,2048,512,1.9135999999917056e-05,17.312654943787834,0.0,3741.337702840736
30,512,93,2.72000027917226e-05,12.560406091370558,0.0,108.44538080496731
128,2048,16,1.1808002751559356e-05,18.6522022130614,0.0,1735.8031531197255
128,2048,60,1.3727995247314663e-05,28.57503739405019,0.0,2986.0686923259864
15,2048,15,7.295999999968476e-05,17.015544041450777,0.0,53.65725149211309
8,768,1000,1.7055997378481334e-05,17.30015706373481,0.0,2925.436673514414
32,2048,128,1.20640050543521e-05,16.787346221441126,0.0,1698.968818055082
512,1024,16,1.452799722256756e-05,18.088767901526808,0.0,2508.12191956148
512,1024,4,1.3919998479438788e-05,18.502663438256658,0.0,2617.6718578721475
1,16384,1024,5.8495994703697375e-05,0.5419627636779201,0.0,579.8736863567428
1,1024,1024,1.2159995886323218e-05,0.5421539961013645,0.0,174.5004993291578
1,1024,16,5.407996165627754e-06,0.9357798165137615,0.0,11.242008279760165
1,64,64,5.504002339409394e-06,0.6423076923076924,0.0,1.8084977192357705
1,64,512,5.952004448963339e-06,0.6510721247563352,0.0,13.378989566076577
1,2048,512,1.583999999994726e-05,0.5398227393171504,0.0,133.38797020234102
1,512,1,4.991996938656328e-06,0.3927556818181818,0.0,0.30950823293232155
16,1024,1024,1.7632000756503418e-05,16.18364280992729,0.0,3641.6164711946853
16,1024,80,2.134399719651286e-05,7.255784061696658,0.0,126.11254271043536
35,1024,80,1.0208002266910124e-05,28.158609451385118,0.0,1210.7774682505192
24,1024,1024,2.0607998882317217e-05,20.071547817791558,0.0,3894.6639568007013
24,1024,80,1.2576003322638076e-05,15.163963963963964,0.0,478.65702089314624
10,1024,1024,1.7471998895368157e-05,16.277546086430945,0.0,3674.964997394881
10,1024,80,2.2528003576036245e-05,4.856331727460427,0.0,74.67777129505431
32,1024,1024,2.0607996646602986e-05,19.92306326566846,0.0,3894.66437932385
32,1024,80,1.0240001152612684e-05,14.45621862799777,0.0,603.4969604213134
64,1600,100,1.209599583682978e-05,28.441843452816386,0.0,2299.0370897560347
32,2048,128,1.2319994847632127e-05,16.787346221441126,0.0,1663.6669626645564
80,512,512,1.4944001447957215e-05,42.63964534515516,0.0,3222.4794978076525
80,512,512,1.478399858105306e-05,42.63964534515516,0.0,3257.355445296573
80,512,256,1.2671997031659712e-05,37.55745630345854,0.0,1900.1242724779381
80,256,512,1.1008002935619845e-05,43.76530181511186,0.0,2245.5697391997555
80,512,38,2.444799999994628e-05,26.184126984126983,0.0,241.3051914799585
64,512,1,6.079998214722764e-06,0.9197115384615384,0.0,18.753901140828134
12,1024,1024,1.7567998497556907e-05,16.246124147915786,0.0,3654.8833029516263
12,1024,3920,4.659199706454055e-05,6.518885414866372,0.0,2123.14695314632
7,1024,1024,1.72800000000779e-05,16.324907558950112,0.0,3715.797706869823
7,1024,3920,3.273600251667263e-05,4.340732244194686,0.0,1999.9240368620808
6,1024,1024,1.73760030033435e-05,16.340756022086037,0.0,3695.267799081577
6,1024,3920,4.1728001116059845e-05,3.2833272663965563,0.0,1185.3150637799133
5,1024,1024,1.737600251480755e-05,16.356635286972367,0.0,3695.2679029760807
5,1024,3920,4.182399774316292e-05,3.2555987148607106,0.0,1171.1595777278737
4,1024,1024,1.7055997480513218e-05,16.372545443492005,0.0,3764.598608106029
4,1024,3920,2.8320000000077063e-05,2.19425031136214,0.0,1164.3321163878575
8,512,1000,1.564799686489653e-05,20.87042777433354,0.0,2564.584820719183
1024,1024,2,1.7024004094971183e-05,16.40445879271487,0.0,3771.673456890618
1024,1024,4,1.708800178536238e-05,16.372545443492005,0.0,3757.5478503286176
116,1024,256,1.699199525826003e-05,44.93868637661683,0.0,3753.6344209044473
436,1024,256,0.0001175039983638,84.28476692022625,0.0,2191.996552981556
115,1024,256,1.64159957523816e-05,45.05979450901128,0.0,3885.3408129078416
100,1024,256,1.6736001100795724e-05,46.958048095488856,0.0,3811.0500768440706
412,1024,256,0.0001213119960353,87.56393110435664,0.0,2123.1895261211544
117,1024,256,1.6799996337945486e-05,44.818227508795445,0.0,3796.532868116686
420,1024,256,0.0001167679976604,86.44288857771555,0.0,2205.812932787407
66,1024,256,1.561600451784464e-05,44.09703085581215,0.0,3469.2824598313964
600,256,256,2.2335995658046277e-05,54.38077253218884,0.0,3381.2406494463726
600,256,80,1.2927997434082563e-05,45.24807056229327,0.0,2270.5833296034757
600,256,4,1.8464003650745723e-05,16.132002444489714,0.0,511.28792198457944
4,256,32768,4.979199914382008e-05,2.222751324738338,0.0,1417.027671879632
1,512,400,6.944002907480846e-06,0.6506155524388344,0.0,71.67318195364459
8,384,1000,1.363200459510768e-05,21.054719788394777,0.0,2227.4779928751295
400,576,8,1.1327996176875136e-05,22.53852436700245,0.0,1742.3420121411386
400,8,1,6.143996814308397e-06,1.3827433628318584,0.0,3.0316505778342058
8,768,1000,1.7280004619722635e-05,17.30015706373481,0.0,2887.513130489886
8,2048,34,7.881599572684517e-05,23.944586219467737,0.0,99.34108001161094
4,512,10,1.2511995123324644e-05,1.633888888888889,0.0,3.502584091437938
32,1024,128,1.0368004775624764e-05,13.494728621632175,0.0,794.7282309438831
32,128,380,1.4847998596394692e-05,12.532019704433498,0.0,204.24869429259337
2000,64,128,1.215999925809386e-05,62.0460310004697,0.0,2589.9788278389137
1900,64,128,1.2128000740288298e-05,61.03499260719566,0.0,2434.511463860253
1700,64,128,1.1999996684140373e-05,63.19518862766539,0.0,2296.4483884646247
2050,64,128,1.2479997328384132e-05,64.41119779715466,0.0,2681.292594346662
32,512,1000,1.6704001538190966e-05,20.38512777037665,0.0,2402.455192704749
64,2048,4,1.449599889988584e-05,17.242076251722555,0.0,617.362062936327
14336,256,1,1.8432002488608528e-05,0.5612401754309784,0.0,417.9568189995
64,128,4096,2.035200173927971e-05,21.853909962148666,0.0,3178.914116351178
64,128,1,5.59999556838161e-06,0.9770114942528736,0.0,5.428284444916855
8,512,512,1.23200037281175e-05,20.22590723383802,0.0,1628.677073481169
59520,512,1,8.764799558875778e-05,0.5456178394441636,0.0,707.7031854720693
2,256,80,7.520000373170106e-06,1.0930408472012103,0.0,11.45328556202336
1024,1024,4,1.715199558213538e-05,16.372545443492005,0.0,3743.5285047459265
115,16,1024,9.568000754886427e-06,8.428974600188146,0.0,446.5364339899359
115,256,1024,2.201599683539788e-05,41.699546662498044,0.0,2888.7464550432937
