N,cin,cout,time,ai,tc_perf,perf
100,12544,1024,0.0003157119996739,57.36875521251579,0.0,9791.932733806916
117,12544,1024,0.000314560002285,58.358036432804155,0.0,9976.03478078033
66,12544,1024,0.0002379520037064,45.6105896734385,0.0,9813.508634497552
600,12544,256,0.0003568319977186,92.7941108810674,0.0,10780.684846487786
600,256,2048,6.115199697689992e-05,84.0788104588326,0.0,9766.304183522452
42,256,32768,9.96480023672718e-05,26.547566838814216,0.0,10152.925557615463
128000,64,64,9.54240043779265e-05,22.624136797106214,0.0,10313.881721347187
32000,128,128,9.340799667436852e-05,63.20416852395518,0.0,10495.64525704729
32000,128,128,9.75039980071229e-05,31.855481887191313,0.0,10132.985436399222
2000,320,640,6.956799932974295e-05,249.7560975609756,0.0,11300.207280273167
2000,512,512,9.222400066024824e-05,209.51823655271932,0.0,10885.520502394758
2000,512,512,9.280000164447924e-05,116.8761946976203,0.0,10839.001693701366
121600,64,64,9.478400335354046e-05,22.007536750779348,0.0,9864.347007134123
30400,128,128,8.566400369349259e-05,63.73477562141569,0.0,10872.225173303379
30400,128,128,9.017599796218844e-05,32.0333287224261,0.0,10408.604101066858
7600,320,320,0.0001279040016402,154.81433784073835,0.0,11428.224914761173
1900,320,640,6.918399799746417e-05,243.3536705372958,0.0,10652.74533203131
7600,320,320,0.0001286720039343,79.24644030668127,0.0,11395.29301756233
1900,512,512,9.161599606015788e-05,211.53132611286728,0.0,10622.659887550786
1900,512,512,9.171200427782696e-05,118.54943908165927,0.0,10631.504880648245
108800,64,64,7.990400238461838e-05,24.315671300467077,0.0,10469.602089827255
27200,128,128,7.721600302698941e-05,63.918072509486585,0.0,10792.071397227199
27200,128,128,8.150400170788702e-05,32.27547406664193,0.0,10303.857300617388
1700,320,640,6.771199933245627e-05,250.64342476288132,0.0,10328.279427599384
6800,320,320,0.0001141119983488,80.19079911496796,0.0,11661.516872862816
1700,512,512,7.273599633977911e-05,113.73687994248742,0.0,11668.14081561019
131200,64,64,9.619200135471612e-05,22.509795367914816,0.0,10487.324077752664
131200,64,64,0.0001040639976439,13.41957406406841,0.0,9844.297488831326
32800,128,128,9.34720023384192e-05,62.754323404825534,0.0,10750.669741288226
32800,128,128,9.795199561456852e-05,31.85516832782115,0.0,10338.806782219104
2050,320,640,7.91679990099753e-05,266.50213714922876,0.0,10796.776816361024
2050,512,512,9.520000426046566e-05,219.04053856285674,0.0,11245.021797666448
2050,512,512,9.561599934040214e-05,121.91549906501531,0.0,11217.163347158865
12800,256,256,0.0001391359990149,125.66070232513636,0.0,11251.953260815311
1600,256,1024,7.209599966898762e-05,314.5891879018814,0.0,10920.90433921375
1600,1024,256,7.753600164498344e-05,115.30731674467154,0.0,10530.170086595834
1024,1024,1024,0.0001727999980476,171.65618960431289,0.0,11641.891045889051
3409,768,256,0.0001088640033023,92.67264869743305,0.0,11693.86328692433
6042,768,256,0.0001942400022709,93.90901942715193,0.0,11507.722321008743
3397,768,256,0.0001090560036416,92.98249891162386,0.0,11673.27546375234
600,1024,1024,0.0001167679990182,145.77238239757207,0.0,10591.822237864193
600,1024,1024,0.0001167359980949,145.7682861719167,0.0,10594.725781728748
8448,256,256,9.196799933778136e-05,124.47436597064652,0.0,11235.040096515124
12544,96,288,6.58239973312526e-05,141.49389578679413,0.0,9865.105175403425
12544,96,384,7.84959993370219e-05,178.19755630796408,0.0,11030.042502765129
12544,384,96,8.480000370566394e-05,48.247107911961876,0.0,10289.42567018613
3136,192,576,6.681600297987796e-05,275.2359147025814,0.0,10938.365309598
3136,192,768,8.249599770175292e-05,314.04174670252274,0.0,10631.175370665005
3136,768,192,8.655999570407247e-05,92.90283811359966,0.0,10219.828324885391
784,384,1152,6.793599967090953e-05,268.98510803133337,0.0,10966.356270393986
784,384,1536,8.019199666976758e-05,276.53731343283584,0.0,11457.792302780968
784,1536,384,9.187199732541362e-05,149.43187857818046,0.0,10871.588566060009
196,768,2304,7.436799966915655e-05,118.49252562286476,0.0,11397.310921558677
196,768,3072,9.007999738010012e-05,105.75715232801265,0.0,10977.587841302799
25088,147,192,0.0001171519960492,85.87602409187835,0.0,11679.31969899815
6272,576,192,0.0001148160000002,93.9425625161124,0.0,11350.398876974179
1568,576,384,6.687999800240344e-05,164.21706838166244,0.0,10285.993819393181
1576,384,1152,0.0001173439977104,340.5657786322439,0.0,11337.398566137395
1576,384,1152,0.0001171839983677,340.8778521029964,0.0,11352.87829326548
1576,1152,384,0.0001209919957774,163.46599496221663,0.0,11381.287405721034
512,1024,1024,9.609600032772516e-05,130.92551341124775,0.0,10645.075916389244
25088,512,64,0.0001444799999995,28.63914638441911,0.0,11002.000912253434
6272,128,1024,0.0001332480039104,177.81866821108952,0.0,11536.618937617865
6272,1024,128,0.0001488959957707,64.07559842242962,0.0,10509.99136533365
1568,1280,320,0.0001263039967386,141.55655006223023,0.0,10090.65737708214
392,512,2048,7.46880003271219e-05,175.24761807191885,0.0,10921.082698056913
4096,320,320,7.174399635727232e-05,149.32657035460352,0.0,10957.471738613482
1024,512,1024,9.244799802490864e-05,256.9843149221849,0.0,10859.145373050842
4096,320,320,7.15840016520507e-05,149.32657035460352,0.0,10981.96237088234
1024,512,1024,9.27680019846372e-05,256.9686317588185,0.0,10821.68666482923
32768,384,96,0.0002020159999998,28.743556000917554,0.0,11239.247448233049
788,768,768,8.643199766645458e-05,198.68805055021554,0.0,10234.962974155273
