N,cin,cout,time,ai,tc_perf,perf
782,256,256,2.131200172484445e-05,57.24488394451311,0.0,4662.765377580061
1200,256,81,1.8304003777265386e-05,61.57112195121951,0.0,4110.218747119168
1200,256,256,2.8576001035241017e-05,59.626917647058825,0.0,5285.790434547188
512,1024,120,2.3039997608071493e-05,52.9061603876199,0.0,5536.609800593525
442,1024,120,2.275200000000468e-05,59.49516290448126,0.0,5606.692886887911
4,1280,1000,1.852800277141524e-05,16.674866789502516,0.0,4308.828391269825
16,8192,100,1.7376001029788814e-05,20.153815071722,0.0,4106.243866694636
1024,1024,2,1.606399684373306e-05,16.40445879271487,0.0,3997.0740158635817
1024,1024,4,1.6224000000054816e-05,16.372545443492005,0.0,3957.654362351027
512,1024,81,1.814399965189125e-05,41.59224528500685,0.0,5187.181037434034
1250,128,256,1.6928002407713058e-05,111.72917358114836,0.0,4741.329102846763
325,256,512,1.8304001042735423e-05,109.1000298596596,0.0,4759.201365560787
2312,128,256,2.4703996992514832e-05,116.86821101810395,0.0,5794.00454283371
983,1024,49,2.3423996987914144e-05,33.47084115545328,0.0,5625.636923183547
5,1024,1024,1.6320002842618234e-05,16.356635286972367,0.0,3934.37335729648
26,1024,1024,1.919999549154272e-05,20.036902565323494,0.0,4180.273401840315
10,1024,1024,1.638400249330589e-05,16.277546086430945,0.0,3919.00479759047
999,1024,49,2.355200369357424e-05,32.95986642018009,0.0,5595.061212549934
6,1024,1024,1.6320002124183943e-05,16.340756022086037,0.0,3934.3735304942966
1004,1024,49,2.3968004450969817e-05,32.80337111994777,0.0,5497.950512038477
7,1024,1024,1.612799758332999e-05,16.324907558950112,0.0,3981.2124253643774
11,1024,1024,1.6160001392935593e-05,16.261819938409516,0.0,3973.3278985402317
2,1024,1024,1.603200213108209e-05,16.40445879271487,0.0,4005.050888217801
973,1024,49,2.352000369033789e-05,33.79832446645875,0.0,5602.673540305763
21,1024,1024,1.9040004509634996e-05,20.12915570437694,0.0,4215.399761493472
968,1024,49,2.336000333447761e-05,33.96448104221717,0.0,5641.048096481226
32,1024,1024,1.910399863237974e-05,19.92306326566846,0.0,4201.279115080843
3,1024,1024,1.6127996821585006e-05,16.388486581877928,0.0,3981.2126134019013
512,1024,60,1.7055998607210976e-05,33.101278269419865,0.0,4235.173154349067
8,2048,1000,2.7936001070115837e-05,16.64630932820783,0.0,4582.661631242705
512,1024,81,1.9263996296338684e-05,41.59662802950474,0.0,4885.601590122177
600,256,512,2.809600370165548e-05,68.49778354416694,0.0,5376.09385781749
600,256,256,1.907200144064533e-05,92.13197080291971,0.0,3944.7070988743917
600,256,512,2.8544001701647026e-05,68.49778354416694,0.0,5291.716084818336
600,256,512,2.8256001999075095e-05,68.49778354416694,0.0,5345.651976335213
600,256,256,1.919999744240348e-05,92.13197080291971,0.0,3918.4098694983177
600,256,512,2.806399727808347e-05,68.49778354416694,0.0,5382.225184565821
713,256,256,1.9199997827594023e-05,98.5256641733299,0.0,4743.338167916012
713,256,256,2.2496001450201907e-05,56.98558478228563,0.0,4063.9682065431325
100,256,2048,2.4735999655662708e-05,61.84755033166531,0.0,5122.452544423166
600,256,256,1.868799536094001e-05,92.13197080291971,0.0,4025.764027633619
768,256,256,1.948799852372293e-05,97.28874786429094,0.0,4876.42372127476
768,256,256,2.2431995649489876e-05,55.766968641114985,0.0,4252.762469705607
512,1024,81,1.9487996636759044e-05,41.6010116977553,0.0,4829.445154971661
240,512,512,2.598400034836842e-05,87.47482133953798,0.0,4829.4442567570095
4,1280,1000,1.926400183460426e-05,16.674866789502516,0.0,4144.205604859984
240,1024,256,2.323199860105352e-05,67.35146022155085,0.0,5490.852455402407
600,2048,256,0.0001561280023422,90.004698932671,0.0,4094.994185075416
600,256,256,1.891199928184167e-05,92.13197080291971,0.0,3978.080706934647
512,4096,8,2.422400327544196e-05,17.499474174453894,0.0,5732.123583781039
4,1280,1000,1.9104004671504847e-05,16.674866789502516,0.0,4178.913570623168
8,2048,1000,2.854400036572948e-05,16.64630932820783,0.0,4485.048997830029
32,2048,1024,2.7391998912465188e-05,17.23433847246471,0.0,5069.180270942611
8,2048,1000,2.7871999643437283e-05,16.64630932820783,0.0,4593.184625148299
2000,128,256,2.4799998998081345e-05,114.80434300908486,0.0,4980.94886475703
1900,128,256,2.527999586458457e-05,114.40760491537213,0.0,4653.689988798116
2050,128,256,2.4928000337517828e-05,115.88120528939952,0.0,5112.685892125666
1920,512,92,3.235200173987794e-05,46.50931677018634,0.0,5518.293225460353
248,512,512,2.5855997919731576e-05,86.55418516691334,0.0,4853.352852192013
248,1536,92,1.7376003524347685e-05,37.12486214924642,0.0,4157.176149317499
1600,256,92,1.8720003131089176e-05,61.338454720047274,0.0,5288.000934068711
148,1024,256,1.6959999657103404e-05,52.07115235885537,0.0,4732.3839676573325
5782,256,2,2.265599711140963e-05,16.17651599622609,0.0,3969.476217232369
6042,256,2,2.2880000356520915e-05,16.164983994090125,0.0,4104.3424300228635
192,1024,256,2.0127998262212184e-05,63.392941832891616,0.0,5383.181164926428
9448,256,2,2.550399574867286e-05,16.192143635242083,0.0,5766.6194673263835
1025,192,192,1.683200148989406e-05,84.79518072289157,0.0,4386.380209856062
1024,192,192,1.6704001103743952e-05,82.29323102219786,0.0,4286.053253744291
1174,192,192,2.0479995240969445e-05,84.70553793608197,0.0,4042.0340453544354
1024,192,192,1.654400146040173e-05,82.29323102219786,0.0,4327.504349695066
4,2048,1000,2.8127998560274294e-05,16.712627221513273,0.0,4551.38107178311
200,256,768,2.080000107922968e-05,90.05112316034082,0.0,3997.729167385855
200,12544,256,0.0002781119960247,65.39594814872312,0.0,5055.757804875029
512,1024,60,1.8143995167280348e-05,33.101278269419865,0.0,3981.2128892174146
25088,24,96,2.0607996008613277e-05,48.80804658549497,0.0,5333.320987215357
25088,96,24,2.515199703607299e-05,16.06753563938517,0.0,5737.21315079292
392,320,640,2.8096003377792007e-05,130.37783375314862,0.0,5709.961354598432
4,3072,1000,3.651199820910614e-05,17.654348141846327,0.0,5555.717346258081
8,2048,1000,2.8287995315759887e-05,16.64630932820783,0.0,4525.638483934967
