__init__,dec_func.Attention_image_encoder,"[[768], [768], [768], [768], [768], [768], [768], [768], [768], [768], [768], [768], [256, 8], [256, 8], [256, 8], [256, 8], [256, 8], [256, 8], [256, 8]]","[[12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [64, 64], [64, 64]], [12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [64, 64], [64, 64]], [12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [64, 64], [64, 64]], [12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [14, 14], [14, 14]], [12, True, True, True, [64, 64], [64, 64]], [], [2], [2], [], [2], [2], [2]]",19
forward,dec_func.Attention_image_encoder,"[[{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([1, 64, 64, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([1, 64, 64, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([1, 64, 64, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([25, 14, 14, 768]), 'torch.cuda.FloatTensor'}], [{torch.Size([1, 64, 64, 768]), 'torch.cuda.FloatTensor'}], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [], [], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}], [{torch.Size([64, 7, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}, {torch.Size([64, 4096, 256]), 'torch.cuda.FloatTensor'}]]",124
