N,C_in,H,W,C_out,kernel_R,kernel_S,strideU,strideV,pad_h,pad_w,algoMin,kernel_nums,count,time,ai,tc_perf,perf
4,384,28,28,384,3,3,1,1,1,1,6,2,120,0.0004132160007005,236.58389849836152,0.0,12210.682547254744
4,1536,64,64,512,1,1,1,1,0,0,4,1,120,0.0020334719964667,106.10285319300937,0.0,12676.935029738012
2,128,104,104,128,3,3,1,1,1,1,6,2,120,0.0002503679986381,226.43927760745905,0.0,12801.112544070469
1024,256,7,7,256,3,3,1,1,1,1,7,4,119,0.0016501439973768,30.71225326494358,0.0,12571.051118554733
2,512,25,38,512,3,3,1,1,1,1,6,2,119,0.0004243519987495,96.43993492555845,0.0,13214.00923884916
4,128,50,84,128,3,3,1,1,1,1,6,2,112,0.0002494719993799,275.8434218063777,0.0,11859.14420597845
3,256,64,64,256,3,3,1,1,1,1,6,2,110,0.0005414720036282,220.26066632599208,0.0,12430.81889903541
6,256,64,64,256,3,3,1,1,1,1,6,2,110,0.0010003839987528,133.6878906706948,0.0,13452.9138418632
9,192,80,80,64,3,3,1,1,1,1,6,2,110,0.0004636479954811,34.15213952901356,0.0,12774.592711986481
2,128,100,136,128,3,3,1,1,1,1,6,2,107,0.000318847999333,193.02656968621267,0.0,12922.861528438467
256,512,7,7,2048,1,1,1,1,0,0,1,2,105,0.0020728320025575,65.40437085503183,0.0,12703.569207495168
2,512,32,64,2048,1,1,1,1,0,0,1,2,105,0.0006924800002599,292.2493941780181,0.0,12416.709792012616
2,256,50,78,256,3,3,1,1,1,1,6,2,103,0.0004097600022075,309.4993826413267,0.0,11980.200169742553
2,512,100,136,128,1,1,1,1,0,0,1,2,102,0.0002932480009645,56.66229031091095,0.0,12169.358318769962
2,256,200,304,256,1,1,1,1,0,0,1,2,102,0.0012665279929124,43.96308219680098,0.0,12608.86840983114
2,64,200,272,64,3,3,1,1,1,1,6,2,102,0.0003013759993792,80.1928506993881,0.0,12535.084332467684
2,256,32,64,256,3,3,1,1,2,2,6,2,100,0.0002794880035653,325.03613028728677,0.0,12549.803366356287
4,320,50,90,320,1,1,1,1,0,0,1,2,100,0.0003792319941848,71.71753792349365,0.0,11711.133417281724
4,512,64,64,171,1,1,1,1,0,0,1,2,100,0.0003524799948159,67.13666147456905,0.0,12192.944346372682
2,1024,46,70,256,1,1,1,1,0,0,1,2,98,0.0002894399974391,93.6468774857264,0.0,11714.5049129342
2,1024,50,68,512,1,1,1,1,0,0,1,2,93,0.0005562879971047,72.60062166997163,0.0,12914.407798462462
8,512,6,40,512,3,3,1,1,1,1,6,2,90,0.0005470079961318,100.2282001834971,0.0,12295.667806617275
256,512,28,28,128,1,1,1,1,0,0,1,2,90,0.0020188479983706,51.90353969194687,0.0,13043.262702914084
3,384,32,32,384,3,3,1,1,1,1,6,2,90,0.000314815997016,192.82980346142563,0.0,12027.264192065702
6,384,32,32,384,3,3,1,1,1,1,6,2,90,0.0006060160003346,195.26791502691344,0.0,12481.845172113568
8,256,40,40,1024,1,1,1,1,0,0,1,2,90,0.000554015992575,119.94629597493812,0.0,12136.822203900076
2,1024,50,82,1024,1,1,1,1,0,0,1,2,90,0.0013514240009607,62.26527957789216,0.0,12817.94884483759
2,1024,50,84,1024,1,1,1,1,0,0,1,2,90,0.0013477439951432,67.18467202898543,0.0,13151.861006152474
256,64,56,56,64,3,3,1,1,1,1,6,2,90,0.0024109760009783,29.641402307642192,0.0,13212.896534463149
4,256,128,128,512,1,1,1,1,0,0,4,1,90,0.0014151999996797,66.87489936183343,0.0,12163.244502470241
64,512,6,40,512,3,3,1,1,1,1,7,4,85,0.0018427839954645,52.98552406624671,0.0,13445.808010588034
4,512,64,64,1024,1,1,2,2,0,0,1,2,85,0.0003631680016142,116.35315555001281,0.0,11837.941616252518
4,256,64,64,128,3,3,1,1,1,1,6,2,85,0.0003457280025642,169.02564893888908,0.0,12977.427523149068
2,1024,68,50,256,1,1,1,1,0,0,1,2,85,0.0002906560025926,79.41986132729588,0.0,12358.475283357016
4,128,128,128,64,3,3,1,1,1,1,6,2,85,0.0003521279954721,72.87187329915959,0.0,12800.046693126736
4,256,50,84,256,3,3,1,1,1,1,6,2,84,0.0008702399980849,176.12478511399965,0.0,13532.23816178938
4,256,25,42,256,3,3,1,1,1,1,6,2,82,0.0002795519999039,308.98480186042144,0.0,12045.59707373792
2,256,50,70,256,3,3,1,1,1,1,6,2,82,0.0003607999986757,298.99890861844955,0.0,12246.358891956355
2,256,46,68,256,3,3,1,1,1,1,6,2,81,0.0003449920052064,318.98103212411104,0.0,12198.146926570958
2,512,64,128,1024,1,1,2,2,0,0,1,2,80,0.0003593600003469,131.12419382544468,0.0,11963.383781861927
4,128,112,112,128,3,3,1,1,1,1,6,2,80,0.0005217919973662,95.6291284554172,0.0,13227.40985457491
4,512,128,128,150,1,1,1,1,0,0,1,2,80,0.0012745599977696,56.01124775038736,0.0,13486.771602812656
2,512,100,136,256,1,1,1,1,0,0,1,2,78,0.0005679680042405,53.63302162826622,0.0,12566.341671911849
2,512,100,152,1024,1,1,2,2,0,0,1,2,76,0.0006468480045341,29.85937979618514,0.0,12357.983884881249
2,256,200,304,512,1,1,2,2,0,0,1,2,76,0.0006607359974309,26.187533584094574,0.0,12084.618411962712
256,512,7,7,512,3,3,1,1,1,1,7,4,75,0.0014947200067889,52.61019262146589,0.0,13416.745646619473
48,1024,14,14,2048,1,1,2,2,0,0,1,2,75,0.0008431680048697,37.08737422523894,0.0,11785.229883735467
48,1024,14,14,512,1,1,1,1,0,0,1,2,75,0.0008311359948406,57.877654328215705,0.0,11875.096212013885
48,512,28,28,256,1,1,1,1,0,0,1,2,75,0.0007802879999828,52.80751435946616,0.0,12655.11811051518
4,256,32,64,256,3,3,1,1,2,2,6,2,75,0.0005421440003817,391.0733379026731,0.0,12932.427331232464
2,1024,50,66,256,1,1,1,1,0,0,1,2,75,0.000290560002926,83.41032133377368,0.0,12015.936442873659
2,1024,50,66,256,1,1,1,1,0,0,1,2,75,0.0002904959980526,83.45140752208192,0.0,12018.583909606297
48,256,56,56,512,1,1,2,2,0,0,1,2,75,0.0008170559967921,23.213177674716135,0.0,12097.421267094689
48,256,56,56,128,1,1,1,1,0,0,1,2,75,0.0007979199990688,44.96004993176303,0.0,12387.545873690698
4,256,56,56,256,3,3,1,1,1,1,6,2,75,0.0005671680003136,116.93365892124679,0.0,12114.733462044436
2,128,64,120,128,3,3,1,1,1,1,6,2,75,0.0001837439941648,235.50219963896504,0.0,12268.918536613948
2,64,128,240,64,3,3,1,1,1,1,6,2,75,0.0001775680026048,99.20632350840437,0.0,12014.745543701514
2,256,50,66,256,3,3,1,1,1,1,6,2,73,0.0003622719990351,310.06677505411886,0.0,12196.598919509368
2,256,46,70,256,3,3,1,1,1,1,6,2,71,0.0003450560035594,306.6374675893973,0.0,12195.884507413199
2,256,200,304,128,1,1,1,1,0,0,1,2,71,0.00065913600197,45.34137518234805,0.0,12113.952774746811
256,2048,7,7,512,1,1,1,1,0,0,0,1,70,0.0022039039974343,91.7893548657883,0.0,11939.311896812515
2,512,50,68,1024,1,1,1,1,0,0,1,2,70,0.0005744320032335,209.02230808458683,0.0,12512.554327650018
8,256,50,84,1024,1,1,1,1,0,0,1,2,70,0.0014237439958107,43.760329634340465,0.0,12397.230999348
4,512,128,128,512,1,1,1,1,0,0,1,2,70,0.0025618559976804,51.71751016170576,0.0,13425.146780748397
4,270,128,128,270,1,1,1,1,0,0,1,2,70,0.0010625280022697,48.59641642639135,0.0,12901.215729578997
4,560,128,128,512,1,1,1,1,0,0,1,2,70,0.0027776319987528,52.54369304227048,0.0,13541.937264867882
2,2048,25,34,512,1,1,1,1,0,0,1,2,69,0.0002947839990236,199.47418025569684,0.0,12296.288360311602
2,512,25,34,512,3,3,1,1,1,1,6,2,68,0.000425087994465,90.8661330434981,0.0,13191.13055417445
8,1024,50,84,256,1,1,1,1,0,0,1,2,68,0.0013456640077529,55.746298568010396,0.0,13097.38411554243
2,104,76,50,104,3,3,1,1,1,1,6,2,66,9.785600259978288e-05,258.1341624920827,0.0,11727.968295350605
10,128,64,64,128,3,3,1,1,1,1,6,2,65,0.0004223680061678,82.17717615124548,0.0,13340.084357055997
4,256,128,128,256,1,1,1,1,0,0,1,2,65,0.0006885440064512,45.2424929956157,0.0,12499.871798114322
4,256,128,128,256,1,1,1,1,0,0,1,2,65,0.0006901119934967,45.23257124943997,0.0,12471.471136722326
1,256,128,128,256,3,3,1,1,1,1,6,2,65,0.000673215998621,256.51144172295443,0.0,13329.035867211624
4,64,100,164,64,3,3,1,1,1,1,6,2,64,0.0002114239974159,93.3376692951869,0.0,12024.638258063736
4,64,100,152,64,3,3,1,1,1,1,6,2,64,0.0001929600028999,100.15395623595973,0.0,11977.615740392372
4,64,152,100,64,3,3,1,1,1,1,6,2,64,0.0001942400009994,85.25820833525638,0.0,12173.242770974368
4,512,16,16,512,3,3,1,1,4,4,6,2,60,0.0005555519967316,141.41528491343465,0.0,12106.569047666306
2,1024,49,49,512,1,1,1,1,0,0,1,2,60,0.0004266240061312,148.34793675365705,0.0,11960.724700594446
2,512,49,49,2048,1,1,1,1,0,0,1,2,60,0.0008495040013022,254.27904560016577,0.0,12019.227464907242
4,256,50,50,256,3,3,1,1,1,1,6,2,60,0.0005733439957928,209.82341812723777,0.0,11984.234948687128
2,256,50,82,256,3,3,1,1,1,1,6,2,60,0.0004759360062005,344.92942649186324,0.0,12375.714220534659
4,1536,64,128,512,1,1,1,1,0,0,1,2,60,0.0038484800029152,105.20493719845122,0.0,13396.55779137383
2,1536,64,128,512,1,1,1,1,0,0,1,2,60,0.0019596159977139,58.458540708647384,0.0,13154.716237300063
2,256,84,50,256,3,3,1,1,1,1,6,2,60,0.0004767040045767,320.80326886987075,0.0,12943.76680867008
2,512,100,152,512,1,1,1,1,0,0,1,2,60,0.0012389119990162,52.24302563571639,0.0,12877.363374209588
2,128,104,104,128,3,3,1,1,2,2,6,2,60,0.0002845759983433,212.74087165083472,0.0,12128.406682549235
4,256,112,112,1024,1,1,1,1,0,0,1,2,60,0.0020513920016475,43.468201884234276,0.0,12848.863060220327
16,64,128,128,64,3,3,1,1,1,1,6,2,60,0.0007018880022459,31.11129700815623,0.0,12967.705985678382
10,64,128,128,64,3,3,1,1,1,1,6,2,60,0.0004487680022585,36.27729237681046,0.0,12676.399251663113
2,512,100,168,128,1,1,1,1,0,0,1,2,57,0.0003623680019781,55.45831206411522,0.0,12165.312543976828
2,256,200,272,256,1,1,1,1,0,0,1,2,57,0.0011346239984115,44.127950690645626,0.0,12593.146645941048
2,64,200,336,64,3,3,1,1,1,1,6,2,57,0.0003724479993322,77.31214440365844,0.0,12529.549296458117
2,256,48,64,256,3,3,1,1,1,1,6,2,56,0.0002805760012741,261.1019095636984,0.0,12001.63498199674
4,128,50,82,128,3,3,1,1,1,1,6,2,56,0.0002504640003414,260.1608680481298,0.0,11812.174252456734
4,128,76,50,128,3,3,1,1,1,1,6,2,56,0.0002185920000212,259.5771897552002,0.0,12890.167763352401
2,128,100,168,128,3,3,1,1,1,1,6,2,56,0.0003863679944583,175.50394789668556,0.0,13033.864689181733
4,1024,32,32,512,3,3,1,1,1,1,6,2,55,0.0013339519974357,78.8468922690475,0.0,13421.312504809972
10,256,32,32,256,3,3,1,1,1,1,6,2,55,0.0004123519983793,225.6708203744516,0.0,13604.276322288846
9,64,40,40,256,3,3,1,1,1,1,6,2,55,0.0001947839990323,427.8823770959279,0.0,12325.430651015069
9,64,80,80,256,3,3,1,1,1,1,6,2,55,0.0006275520038689,77.86948792092382,0.0,12748.645885403545
9,128,80,80,64,3,3,1,1,1,1,6,2,55,0.000319359998703,47.73608990316839,0.0,12404.533918113355
9,64,160,160,32,3,3,1,1,1,1,6,2,55,0.0003225279974094,26.79971904354739,0.0,12401.598670898595
9,128,160,160,64,3,3,1,1,1,1,6,2,55,0.0011650559989857,32.958206276021066,0.0,13599.880477671768
2,256,96,96,256,3,3,1,1,1,1,6,2,54,0.0007400640016882,187.82714732108832,0.0,13640.050126709133
4,1024,50,84,256,1,1,1,1,0,0,1,2,52,0.0006896959986913,55.22872319130912,0.0,12801.46098100217
4,1024,50,84,256,1,1,1,1,0,0,1,2,52,0.0006880000054717,55.21254326395092,0.0,12833.017944449963
2,1024,68,50,512,1,1,1,1,0,0,0,1,52,0.0005845439987136,112.87896175357938,0.0,12290.1442214958
8,512,8,64,512,3,3,1,1,1,1,6,2,50,0.0006929920048764,72.19014509966452,0.0,12933.343093328416
2,512,32,64,512,3,3,1,1,2,2,6,2,50,0.000959744006209,78.8205967268519,0.0,13126.02605538613
2,512,32,64,512,3,3,1,1,1,1,6,2,50,0.0006924479977578,76.3396788813287,0.0,12943.503900685573
80,64,48,48,64,3,3,1,1,1,1,6,2,50,0.000501631998731,34.621703405897755,0.0,12758.013811299754
4,1024,50,50,256,1,1,1,1,0,0,1,2,50,0.0004292479993385,65.63170218158112,0.0,12278.696306383157
2,512,64,64,512,1,1,1,1,0,0,1,2,50,0.000361311994824,174.8067805078615,0.0,11898.751388240462
30,64,64,64,64,3,3,1,1,1,1,6,2,50,0.0003392320013239,36.44681690898535,0.0,12577.325108919204
4,128,66,66,128,3,3,1,1,0,0,6,2,50,0.0001841600003355,211.6144039794778,0.0,12241.20380046197
8,128,80,80,128,3,3,1,1,1,1,6,2,50,0.0005224959948128,65.15298246777391,0.0,13479.133891779004
1,256,100,152,256,3,3,1,1,1,1,6,2,50,0.0006739199964444,277.7022770354076,0.0,13523.072436020057
4,512,112,112,128,1,1,1,1,0,0,1,2,50,0.000558879998739,54.30067962425869,0.0,11779.078182889742
4,1024,112,112,256,1,1,1,1,0,0,1,2,50,0.0019799360041814,56.95751646569703,0.0,13293.1163878106
4,512,128,128,256,1,1,1,1,0,0,4,1,50,0.0014050879996736,88.23672742915878,0.0,12238.83942073006
4,256,128,128,48,3,3,1,1,1,1,6,2,50,0.000670208000305,37.45314041468887,0.0,13384.605035925704
4,256,128,128,18,3,3,1,1,1,1,6,2,50,0.0003427519957637,36.72584085247049,0.0,13085.94769231398
12,64,256,256,64,3,3,1,1,1,1,6,2,50,0.0020732799935228,28.761514533884668,0.0,13170.028502327184
1,256,100,136,256,3,3,1,1,1,1,6,2,49,0.000607103997051,278.5485683982665,0.0,13510.868292489507
18,256,14,14,256,3,3,1,1,1,1,6,2,48,0.0002141760045242,247.4626012386851,0.0,11796.271676711247
2,256,50,72,256,3,3,1,1,1,1,6,2,48,0.0003597120045663,311.6427784699276,0.0,12283.399541606374
2,512,76,50,1024,1,1,1,1,0,0,1,2,47,0.0006440639980728,185.43636034313303,0.0,12411.402034455046
2,256,100,156,256,3,3,1,1,1,1,6,2,47,0.0014196159951122,149.1291763384814,0.0,12836.666275065269
2,416,50,76,1024,1,1,1,1,0,0,1,2,46,0.0005338559957694,188.02104233658847,0.0,12168.769742179911
2,512,68,50,1024,1,1,1,1,0,0,1,2,46,0.0005770880009241,209.18115205090095,0.0,12454.966376861703
8,512,20,20,2048,1,1,1,1,0,0,1,2,45,0.0005655360035458,329.567505447786,0.0,11878.005923377055
2,1024,38,52,1024,1,1,1,1,0,0,1,2,45,0.0006892800045055,231.76288990400718,0.0,12078.612363016207
4,256,38,25,256,3,3,1,1,1,1,6,2,45,0.0002219840012405,267.5966025578444,0.0,12644.045482174666
2,1024,40,72,1024,1,1,1,1,0,0,1,2,45,0.0009431039967518,135.49984787862437,0.0,12814.592878011714
2,256,42,56,256,3,3,1,1,1,1,6,2,45,0.0002853760058421,295.02067913694884,0.0,11799.76831641264
2,1024,50,80,1024,1,1,1,1,0,0,1,2,45,0.0013293760009745,70.22955708079483,0.0,12626.531536371534
64,64,56,56,64,3,3,1,1,1,1,6,2,45,0.000625088000357,34.122595463050914,0.0,12740.881737373784
2,1024,60,50,1024,1,1,1,1,0,0,1,2,45,0.0009555520016095,120.36419471303482,0.0,13209.757721964785
4,512,64,128,128,1,1,1,1,0,0,1,2,45,0.0003596159928891,55.87622691731825,0.0,11954.8676505213
2,1024,64,48,1024,1,1,1,1,0,0,1,2,45,0.001062944000995,127.07634110796369,0.0,12127.819839928368
2,512,64,64,2048,1,1,1,1,0,0,1,2,45,0.0013078079944925,173.87694035974147,0.0,13149.213395559053
4,128,64,64,256,3,3,1,1,1,1,6,2,45,0.0003532159980209,265.40732536148346,0.0,12764.654537910308
4,128,64,128,128,3,3,1,1,1,1,6,2,45,0.0003522559993225,173.53056538321295,0.0,12796.744210658708
8,512,80,80,128,1,1,1,1,0,0,1,2,45,0.0005626559957608,54.29064738079696,0.0,11938.80461705017
